UF;NACIONALIDADE;CLASSIFICACAO;QTD
RS;APÁTRIDA;Residente;78
RS;CORÉIA DO SUL;Temporário;21
RS;AFEGANISTÃO;Residente;29
RS;REP. MONTENEGRO;Residente;1
RS;NIGÉRIA;Residente;41
RS;BOLÍVIA;Temporário;58
RS;BÉLGICA;Residente;66
RS;HONDURAS;Temporário;13
RS;RÚSSIA;Residente;168
RS;PANAMÁ;Residente;43
RS;CONGO;Residente;29
RS;FILIPINAS;Provisório;10
RS;REUNIAO,IS;Residente;2
RS;GRÉCIA;Residente;68
RS;ESTADOS UNIDOS;Temporário;157
RS;PAÍSES BAIXOS;Residente;194
RS;IRLANDA;Residente;36
RS;CABO VERDE;Residente;36
RS;SUÉCIA;Temporário;14
RS;REP. DOMINICANA;Residente;162
RS;GUINÉ;Residente;40
RS;PARAGUAI;Temporário;315
RS;TURQUIA;Residente;43
RS;CHILE;Provisório;4
RS;SENEGAL;Temporário;96
RS;NORUEGA;Residente;22
RS;GUINÉ BISSAU;Temporário;65
RS;COSTA RICA;Temporário;4
RS;PAQUISTÃO;Temporário;27
RS;EGITO;Residente;40
RS;ROMÊNIA;Residente;56
RS;BHUTAN;Residente;3
RS;REP. DOMINICANA;Provisório;42
RS;MARROCOS;Provisório;46
RS;GANA;Residente;208
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;10
RS;HUNGRIA;Residente;18
RS;ALEMANHA;Provisório;10
RS;TURQUIA;Temporário;16
RS;GANA;Provisório;7
RS;TUNÍSIA;Provisório;6
RS;NICARÁGUA;Temporário;7
RS;INDIA;Residente;45
RS;BUTÃO;Residente;2
RS;SERVIA E MONTENEGRO;Residente;17
RS;SOMÁLIA;Residente;4
RS;NICARÁGUA;Residente;39
RS;URUGUAI;Fronteiriço;5743
RS;PAQUISTÃO;Residente;51
RS;AFEGANISTÃO;Temporário;32
RS;CONGO;Temporário;16
RS;MÉXICO;Provisório;10
RS;BANGLADESH;Provisório;2
RS;AUSTRIA;Temporário;8
RS;COSTA DO MARFIM;Temporário;6
RS;VIETNAM DO NORTE;Residente;1
RS;INDIA;Temporário;16
RS;LÍBIA;Temporário;1
RS;ESTÔNIA;Residente;3
RS;ANGOLA;Provisório;52
RS;PORTUGAL;Temporário;13
RS;SUÍCA;Temporário;6
RS;GABÃO;Temporário;5
RS;UCRÂNIA;Residente;32
RS;REINO UNIDO;Temporário;13
RS;REP. DOMINICANA;Temporário;17
RS;MARROCOS;Residente;48
RS;GUATEMALA;Provisório;2
RS;SURINAME;Temporário;1
RS;TUNÍSIA;Residente;19
RS;DINAMARCA;Residente;26
RS;GANA;Temporário;36
RS;EL SALVADOR;Temporário;4
RS;REPÚBLICA TCHECA;Residente;12
RS;ARGÉLIA;Provisório;2
RS;POLÔNIA;Temporário;5
RS;DOMINICA;Provisório;1
RS;FILIPINAS;Residente;51
RS;INDONÉSIA;Residente;15
RS;URUGUAI;Temporário;63
RS;GUINÉ EQUATORIAL;Residente;1
RS;TCHECOSLOVAQUIA;Residente;7
RS;SÉRVIA;Residente;8
RS;IRÃ;Temporário;2
RS;TUNÍSIA;Temporário;4
RS;UCRÂNIA;Temporário;8
RS;LÍBIA;Residente;4
RS;TAIWAN, PROVINCIA DA CHINA;Residente;14
RS;CABO VERDE;Provisório;3
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
RS;BULGÁRIA;Residente;11
RS;BÉLGICA;Temporário;4
RS;JAPÃO;Temporário;16
RS;SURINAME;Residente;2
RS;ARGENTINA;Provisório;9
RS;TOGO;Temporário;5
RS;CROÁCIA;Residente;9
RS;URUGUAI;Provisório;74
RS;CANADÁ;Temporário;1
RS;BOTSUANA;Temporário;1
RS;ESLOVÊNIA;Residente;3
RS;TOGO;Provisório;2
RS;ALBÂNIA;Residente;7
RS;BANGLADESH;Temporário;37
RS;COSTA DO MARFIM;Residente;12
RS;HONG-KONG (R.A.E.);Residente;13
RS;EL SALVADOR;Provisório;5
RS;CAMARÕES;Temporário;5
RS;SÉRVIA;Temporário;2
RS;NACIONALIDADE INDEFINIDA;Residente;1
RS;ARGÉLIA;Residente;4
RS;TRINIDAD E TOBAGO;Residente;2
RS;IÊMEN;Residente;8
RS;COSTA RICA;Provisório;2
RS;GUATEMALA;Temporário;6
RS;EQUADOR;Provisório;3
RS;PANAMÁ;Temporário;2
RS;ESLOVÁQUIA;Temporário;2
RS;AFRICA DO SUL;Temporário;3
RS;LETÔNIA;Residente;7
RS;SAO TOMÉ E PRÍNCIPE;Residente;3
RS;ESLOVÁQUIA;Residente;3
RS;BELARUS;Residente;9
RS;NEPAL;Residente;5
RS;CHINA;Provisório;3
RS;TOGO;Residente;19
RS;BÓSNIA-HERZEGOVINA;Residente;2
RS;BENIN;Temporário;22
RS;LÍBANO;Provisório;2
RS;IRAQUE;Residente;16
RS;TAILÂNDIA;Residente;6
RS;MAURITÂNIA;Residente;3
RS;RÚSSIA;Provisório;1
RS;PAQUISTÃO;Provisório;2
RS;GUIANA;Provisório;2
RS;JAMAICA;Residente;1
RS;GUINÉ EQUATORIAL;Temporário;5
RS;REPÚBLICA TCHECA;Temporário;1
RS;CABO VERDE;Temporário;23
RS;EGITO;Provisório;4
RS;ESTÔNIA;Temporário;1
RS;PALESTINA;Provisório;4
RS;FILIPINAS;Temporário;12
RS;DINAMARCA;Temporário;3
RS;LIBÉRIA;Residente;1
RS;ARMÊNIA;Residente;3
RS;SANTA LÚCIA;Residente;1
RS;TAIWAN, PROVINCIA DA CHINA;Temporário;3
RS;GÂMBIA;Residente;18
RS;JAMAICA;Temporário;4
RS;QUIRGUISTÃO;Residente;1
RS;NIGÉRIA;Temporário;23
RS;GUIANA;Temporário;4
RS;NORUEGA;Temporário;9
RS;ISLÂNDIA;Residente;1
RS;TRINIDAD E TOBAGO;Temporário;1
RS;SERRA LEOA;Residente;3
RS;UNIÃO SOVIÉTICA;Residente;18
RS;GABÃO;Residente;1
RS;MALTA;Residente;1
RS;MALI;Residente;8
RS;GRANADA;Residente;1
RS;HUNGRIA;Temporário;1
RS;GÂMBIA;Provisório;2
RS;MOÇAMBIQUE;Provisório;3
RS;COSTA DO MARFIM;Provisório;1
RS;LÍBANO;Temporário;2
RS;BURKINA FASO;Residente;3
RS;GUINÉ;Provisório;2
RS;LUXEMBURGO;Residente;4
RS;ETIÓPIA;Residente;1
RS;ESTADOS UNIDOS;Provisório;1
RS;CAMARÕES;Residente;5
RS;NAMÍBIA;Temporário;2
RS;SAO TOMÉ E PRÍNCIPE;Temporário;4
RS;SÉRVIA;Provisório;1
RS;HONDURAS;Provisório;1
RS;LAOS;Provisório;1
RS;CINGAPURA;Residente;3
RS;MAURÍCIO;Residente;1
RS;BAHAMA,IS;Residente;1
RS;MALAVI;Temporário;1
RS;PARAGUAI;Provisório;3
MS;PARAGUAI;Residente;6691
MS;ESPANHA;Residente;177
MS;JAPÃO;Residente;811
MS;HAITI;Residente;1896
MS;PARAGUAI;Temporário;2580
MS;VENEZUELA;Residente;2835
MS;LÍBANO;Temporário;1
MS;PORTUGAL;Residente;638
MS;ARGENTINA;Residente;242
MS;VENEZUELA;Temporário;6918
MS;VENEZUELA;Provisório;565
MS;LÍBANO;Residente;299
MS;HAITI;Temporário;395
MS;CUBA;Residente;122
MS;CORÉIA DO SUL;Residente;85
MS;INDONÉSIA;Residente;4
MS;CHILE;Temporário;15
MS;ALEMANHA;Residente;132
MS;ANGOLA;Temporário;6
MS;BÉLGICA;Residente;14
MS;BANGLADESH;Residente;34
MS;ARGÉLIA;Residente;3
MS;ITÁLIA;Residente;190
MS;PARAGUAI;Fronteiriço;238
MS;ANGOLA;Residente;38
MS;CHILE;Residente;79
MS;BOLÍVIA;Residente;2472
MS;CUBA;Temporário;15
MS;SERVIA E MONTENEGRO;Residente;8
MS;REP. DOMINICANA;Provisório;6
MS;CHINA;Residente;457
MS;PANAMÁ;Residente;6
MS;CABO VERDE;Residente;10
MS;SUDÃO;Residente;8
MS;FRANÇA;Temporário;3
MS;FRANÇA;Residente;64
MS;REINO UNIDO;Residente;48
MS;PERU;Residente;180
MS;JORDÂNIA;Residente;41
MS;COLÔMBIA;Provisório;48
MS;LÍBIA;Residente;2
MS;URUGUAI;Residente;91
MG;BARBADOS;Residente;1
RJ;ARÁBIA SAUDITA;Temporário;3
RJ;GRANADA;Temporário;1
RJ;NACIONALIDADE INDEFINIDA;Temporário;2
RJ;HUNGRIA;Provisório;4
RJ;OMÃ, SULTANATO DE;Temporário;1
RJ;BÓSNIA-HERZEGOVINA;Temporário;1
RJ;GÂMBIA;Residente;2
RJ;BELARUS;Temporário;1
RJ;EMIRADOS ÁRABES;Residente;2
DF;HAITI;Temporário;136
DF;MALÁSIA;Residente;8
DF;COLÔMBIA;Residente;1201
DF;PERU;Residente;697
DF;VENEZUELA;Provisório;483
DF;VENEZUELA;Temporário;2873
DF;ESTADOS UNIDOS;Residente;1036
DF;COLÔMBIA;Temporário;745
DF;CUBA;Provisório;437
DF;BANGLADESH;Residente;294
DF;VENEZUELA;Residente;2986
DF;URUGUAI;Residente;220
DF;JORDÂNIA;Residente;111
DF;CUBA;Residente;556
DF;HAITI;Residente;789
DF;ANGOLA;Residente;106
DF;ARGENTINA;Residente;792
DF;LÍBANO;Residente;227
DF;GANA;Residente;464
DF;BENIN;Provisório;7
DF;INDIA;Residente;79
DF;ESPANHA;Residente;527
DF;BOLÍVIA;Residente;294
DF;COSTA DO MARFIM;Residente;27
DF;ALEMANHA;Residente;358
DF;JAPÃO;Residente;558
DF;ETIÓPIA;Temporário;2
DF;SÍRIA;Residente;188
DF;FINLÂNDIA;Residente;14
DF;ITÁLIA;Residente;519
DF;PORTUGAL;Residente;1194
DF;PALESTINA;Residente;69
DF;SERVIA E MONTENEGRO;Residente;9
DF;MARROCOS;Provisório;11
DF;AFRICA DO SUL;Residente;20
DF;REINO UNIDO;Residente;263
DF;GUINÉ BISSAU;Residente;59
DF;CONGO;Residente;38
DF;BÉLGICA;Residente;77
DF;CHINA;Residente;605
DF;CANADÁ;Residente;160
DF;FRANÇA;Residente;498
DF;HAITI;Provisório;18
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;13
DF;PARAGUAI;Residente;253
DF;PAQUISTÃO;Residente;357
DF;AUSTRIA;Residente;46
DF;LÍBIA;Residente;147
DF;BOTSUANA;Residente;2
DF;NICARÁGUA;Residente;18
DF;AFEGANISTÃO;Temporário;92
DF;CHILE;Residente;401
DF;POLÔNIA;Residente;86
DF;PARAGUAI;Temporário;41
DF;PAÍSES BAIXOS;Residente;169
DF;ESTADOS UNIDOS;Temporário;100
DF;TURQUIA;Residente;38
DF;ANGOLA;Temporário;28
DF;SUÍCA;Temporário;2
DF;EQUADOR;Temporário;34
DF;CAMARÕES;Residente;80
DF;SUÍCA;Residente;98
DF;SÍRIA;Provisório;8
DF;CAZAQUISTÃO;Residente;5
DF;MÉXICO;Residente;168
DF;UGANDA;Residente;4
DF;SUÉCIA;Residente;42
DF;REINO UNIDO;Temporário;22
DF;MARROCOS;Residente;58
DF;CORÉIA DO SUL;Residente;137
DF;NIGÉRIA;Residente;129
DF;EQUADOR;Residente;132
DF;GUINÉ BISSAU;Temporário;23
DF;GANA;Provisório;49
DF;SUDÃO;Temporário;1
DF;AUSTRÁLIA;Residente;71
DF;BOLÍVIA;Temporário;59
DF;FILIPINAS;Residente;52
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;23
DF;SÉRVIA;Residente;12
DF;AFRICA DO SUL;Provisório;7
DF;COSTA RICA;Residente;26
DF;RÚSSIA;Residente;89
DF;BANGLADESH;Provisório;39
DF;SENEGAL;Temporário;6
DF;CHILE;Temporário;45
DF;GRÉCIA;Residente;58
DF;COLÔMBIA;Provisório;17
DF;QUÊNIA;Residente;7
DF;IRÃ;Temporário;13
DF;REP. DOMINICANA;Residente;26
DF;ROMÊNIA;Residente;22
DF;PERU;Temporário;118
DF;HUNGRIA;Residente;19
DF;GUIANA;Provisório;1
DF;PAQUISTÃO;Provisório;29
DF;FRANÇA;Temporário;20
DF;TUNÍSIA;Residente;23
DF;CUBA;Temporário;48
DF;SENEGAL;Residente;96
DF;PANAMÁ;Temporário;2
DF;MOÇAMBIQUE;Temporário;34
DF;TCHECOSLOVAQUIA;Residente;4
DF;ISRAEL;Residente;39
DF;GABÃO;Residente;12
DF;IRÃ;Residente;53
DF;UCRÂNIA;Residente;67
DF;INDIA;Temporário;12
DF;LETÔNIA;Residente;3
DF;MALI;Residente;5
DF;LÍBIA;Provisório;3
DF;NORUEGA;Residente;24
DF;AFEGANISTÃO;Provisório;2
DF;SURINAME;Residente;3
DF;DINAMARCA;Residente;29
DF;IRAQUE;Residente;24
DF;ANGOLA;Provisório;16
DF;EGITO;Residente;50
DF;MOÇAMBIQUE;Residente;31
DF;EL SALVADOR;Residente;36
DF;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;11
DF;MÉXICO;Temporário;10
DF;UCRÂNIA;Temporário;23
DF;TURQUIA;Temporário;22
DF;CHINA;Temporário;25
DF;INDIA;Provisório;13
DF;NOVA ZELÂNDIA;Residente;35
DF;INDONÉSIA;Residente;17
DF;CROÁCIA;Residente;4
DF;JAMAICA;Residente;4
DF;RÚSSIA;Provisório;13
DF;BOLÍVIA;Provisório;1
DF;HONDURAS;Residente;30
DF;AFEGANISTÃO;Residente;26
DF;IRAQUE;Provisório;7
DF;FILIPINAS;Provisório;46
DF;GUATEMALA;Residente;21
DF;CABO VERDE;Residente;19
DF;FILIPINAS;Temporário;19
DF;REPÚBLICA TCHECA;Residente;13
DF;GABÃO;Temporário;5
DF;ARGÉLIA;Temporário;2
DF;GUINÉ BISSAU;Provisório;4
DF;TURQUIA;Provisório;9
DF;CAMARÕES;Temporário;8
DF;SRI LANKA;Provisório;1
DF;NIGÉRIA;Temporário;9
DF;RÚSSIA;Temporário;6
DF;IRLANDA;Residente;43
DF;LÍBANO;Provisório;24
DF;EQUADOR;Provisório;1
DF;SURINAME;Provisório;2
DF;SERRA LEOA;Provisório;2
DF;ESLOVÊNIA;Residente;10
DF;BULGÁRIA;Residente;11
DF;TOGO;Residente;19
DF;SOMÁLIA;Provisório;2
DF;PALESTINA;Provisório;5
DF;CORÉIA DO SUL;Temporário;10
DF;GUINÉ;Residente;11
DF;ITÁLIA;Temporário;14
DF;PERU;Provisório;13
DF;ARGENTINA;Provisório;3
DF;NEPAL;Residente;3
DF;ESPANHA;Temporário;11
DF;MOÇAMBIQUE;Provisório;10
DF;CANADÁ;Temporário;13
DF;AFRICA DO SUL;Temporário;5
DF;JAPÃO;Temporário;8
DF;SRI LANKA;Residente;4
DF;ARGÉLIA;Residente;21
DF;BENIN;Temporário;13
DF;GUIANA FRANCESA;Residente;11
DF;NIGÉRIA;Provisório;5
DF;PANAMÁ;Residente;18
DF;COSTA DO MARFIM;Temporário;11
DF;POLÔNIA;Temporário;2
DF;GUINÉ;Temporário;3
DF;BURKINA FASO;Residente;3
DF;PORTUGAL;Temporário;11
DF;MOLDOVA;Residente;3
DF;GUATEMALA;Temporário;5
DF;GUIANA;Residente;6
DF;ARGENTINA;Temporário;13
DF;LÍBANO;Temporário;2
DF;AUSTRÁLIA;Temporário;2
DF;GUINÉ EQUATORIAL;Temporário;7
DF;EGITO;Provisório;8
DF;ANTÍGUA;Temporário;1
DF;URUGUAI;Provisório;2
DF;TAILÂNDIA;Residente;7
DF;EL SALVADOR;Temporário;3
DF;MAURÍCIO;Residente;1
DF;BENIN;Residente;20
DF;PAQUISTÃO;Temporário;7
DF;SURINAME;Temporário;2
DF;GUATEMALA;Provisório;1
DF;CONGO;Temporário;7
DF;CABO VERDE;Temporário;4
DF;ALEMANHA;Temporário;15
DF;MÉXICO;Provisório;3
DF;SUDÃO;Residente;6
DF;ZIMBÁBUE;Residente;3
DF;EL SALVADOR;Provisório;2
DF;COSTA RICA;Provisório;1
DF;NICARÁGUA;Provisório;1
DF;TIMOR LESTE;Residente;1
DF;DINAMARCA;Temporário;1
DF;ESTÔNIA;Residente;3
DF;REP. CENTRO AFRICANA;Residente;2
DF;TANZÂNIA;Temporário;2
DF;QUÊNIA;Provisório;7
DF;RUANDA;Residente;1
DF;MYANMAR;Residente;1
DF;GÂMBIA;Residente;5
DF;ISRAEL;Provisório;7
DF;MAURITÂNIA;Residente;3
DF;NAMÍBIA;Residente;1
DF;IRLANDA;Temporário;1
DF;GANA;Temporário;9
DF;TRINIDAD E TOBAGO;Residente;6
DF;MACEDÔNIA;Residente;1
DF;ESLOVÁQUIA;Residente;7
DF;ARGÉLIA;Provisório;1
DF;BURKINA FASO;Provisório;1
DF;SÍRIA;Temporário;3
DF;BÉLGICA;Temporário;2
DF;GUIANA;Temporário;6
DF;SUÉCIA;Temporário;4
DF;TOGO;Provisório;6
DF;SENEGAL;Provisório;5
DF;REP. DOMINICANA;Provisório;3
DF;MONGÓLIA;Residente;1
DF;BOLÍVIA;Fronteiriço;1
DF;ARMÊNIA;Residente;5
DF;BELARUS;Residente;6
DF;URUGUAI;Temporário;3
DF;REP. DOMINICANA;Temporário;3
DF;APÁTRIDA;Residente;4
DF;BELARUS;Temporário;1
DF;NICARÁGUA;Temporário;3
DF;MACEDÔNIA;Temporário;2
DF;AZERBAIJÃO;Temporário;1
DF;LUXEMBURGO;Residente;2
DF;JORDÂNIA;Provisório;2
DF;GÂMBIA;Provisório;1
DF;MALI;Temporário;1
DF;BAHAMA,IS;Residente;2
DF;TUNÍSIA;Provisório;2
DF;HONDURAS;Provisório;1
DF;VIETINA;Residente;5
DF;ESTADOS UNIDOS;Provisório;2
DF;TANZÂNIA;Residente;2
DF;FRANÇA;Provisório;1
DF;ARÁBIA SAUDITA;Residente;5
DF;SAO TOMÉ E PRÍNCIPE;Residente;5
DF;TOGO;Temporário;2
DF;JAMAICA;Temporário;2
DF;ISRAEL;Temporário;1
DF;UGANDA;Provisório;1
DF;PORTUGAL;Provisório;1
DF;ITÁLIA;Provisório;2
DF;HONDURAS;Temporário;6
DF;PAÍSES BAIXOS;Provisório;1
DF;CAMBOJA;Residente;1
DF;BARBADOS;Provisório;1
DF;ZÂMBIA;Residente;2
DF;MADAGASCAR;Temporário;2
DF;NÍGER;Provisório;2
DF;PORTO RICO;Provisório;1
DF;HONG-KONG (R.A.E.);Residente;1
DF;EGITO;Temporário;1
DF;JORDÂNIA;Temporário;1
DF;LITUÂNIA;Residente;6
DF;eritréia;Residente;1
DF;CHINA;Provisório;4
DF;IÊMEN;Residente;3
DF;REINO UNIDO;Provisório;1
DF;GEÓRGIA;Provisório;1
DF;IRÃ;Provisório;4
DF;PORTO RICO;Residente;1
DF;LÍBIA;Temporário;3
DF;UZBEQUISTÃO;Residente;1
DF;AUSTRÁLIA;Provisório;1
DF;TRINIDAD E TOBAGO;Provisório;1
DF;ROMÊNIA;Temporário;1
DF;CAMARÕES;Provisório;5
DF;BARBADOS;Temporário;1
DF;MARROCOS;Temporário;2
DF;URUGUAI;Fronteiriço;1
DF;ERITRÉIA;Residente;1
DF;ARÁBIA SAUDITA;Provisório;1
DF;SAO TOMÉ E PRÍNCIPE;Temporário;1
DF;CAZAQUISTÃO;Temporário;1
DF;CONGO;Provisório;3
DF;PARAGUAI;Provisório;1
DF;COSTA RICA;Temporário;2
DF;QUÊNIA;Temporário;2
DF;ALBÂNIA;Residente;3
DF;BURKINA FASO;Temporário;1
DF;ROMÊNIA;Provisório;1
DF;COSTA DO MARFIM;Provisório;1
DF;CAZAQUISTÃO;Provisório;3
DF;MALI;Provisório;1
DF;ESPANHA;Provisório;2
DF;GUINÉ;Provisório;1
DF;BURUNDI;Residente;1
DF;EMIRADOS ÁRABES;Residente;1
DF;ISLÂNDIA;Residente;1
DF;REP. CENTRO AFRICANA;Provisório;1
DF;REP. MONTENEGRO;Residente;1
DF;BURUNDI;Provisório;1
PR;FRANÇA;Residente;769
PR;VENEZUELA;Residente;15574
PR;VENEZUELA;Temporário;32308
PR;ALEMANHA;Residente;1678
PR;HAITI;Residente;19108
PR;JORDÂNIA;Residente;121
PR;TCHECOSLOVAQUIA;Residente;10
PR;PORTUGAL;Residente;3980
PR;PARAGUAI;Residente;10101
PR;COLÔMBIA;Temporário;1592
PR;HAITI;Temporário;2801
PR;REINO UNIDO;Residente;466
PR;CHILE;Temporário;206
PR;ARGENTINA;Residente;5836
PR;JAPÃO;Residente;3212
PR;MARROCOS;Provisório;78
PR;CHINA;Residente;3258
PR;ARGENTINA;Provisório;14
PR;URUGUAI;Residente;981
PR;PAÍSES BAIXOS;Residente;562
PR;CUBA;Provisório;3830
PR;JAPÃO;Temporário;52
PR;CUBA;Residente;1069
PR;CHILE;Residente;1543
PR;PERU;Temporário;486
PR;VENEZUELA;Provisório;1566
PR;POLÔNIA;Residente;795
PR;CORÉIA DO SUL;Residente;484
PR;COLÔMBIA;Residente;2256
PR;ITÁLIA;Residente;1759
PR;FILIPINAS;Residente;126
PR;ESPANHA;Residente;1377
PR;AUSTRÁLIA;Residente;77
PR;PERU;Residente;1410
PR;ESTADOS UNIDOS;Residente;1419
PR;SUÍCA;Residente;293
PR;MÉXICO;Residente;326
PR;EQUADOR;Provisório;14
PR;SÍRIA;Residente;720
PR;AFRICA DO SUL;Residente;52
PR;EGITO;Residente;163
PR;SUÉCIA;Residente;128
PR;UCRÂNIA;Residente;151
PR;ALEMANHA;Temporário;47
PR;NIGÉRIA;Residente;139
PR;SUÍCA;Temporário;8
PR;CANADÁ;Residente;234
PR;GUINÉ BISSAU;Temporário;70
PR;AFEGANISTÃO;Temporário;336
PR;INDIA;Residente;303
PR;GRÉCIA;Residente;56
PR;IRÃ;Temporário;18
PR;PARAGUAI;Temporário;6179
PR;AUSTRIA;Residente;151
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;29
PR;PORTUGAL;Temporário;18
PR;PERU;Provisório;33
PR;ESTADOS UNIDOS;Temporário;166
PR;LÍBANO;Residente;3269
PR;BOLÍVIA;Residente;893
PR;INDIA;Temporário;138
PR;TRINIDAD E TOBAGO;Residente;1
PR;HONDURAS;Residente;23
PR;BOLÍVIA;Temporário;228
PR;RÚSSIA;Residente;243
PR;GANA;Temporário;15
PR;SERVIA E MONTENEGRO;Residente;52
PR;HUNGRIA;Residente;43
PR;DINAMARCA;Residente;72
PR;EQUADOR;Residente;221
PR;ISLÂNDIA;Residente;6
PR;REPÚBLICA TCHECA;Residente;23
PR;LÍBIA;Residente;122
PR;EQUADOR;Temporário;134
PR;ANGOLA;Residente;397
PR;SERRA LEOA;Residente;93
PR;SENEGAL;Residente;760
PR;COLÔMBIA;Provisório;66
PR;NORUEGA;Residente;39
PR;FRANÇA;Temporário;63
PR;REP. DOMINICANA;Provisório;28
PR;EL SALVADOR;Residente;59
PR;REP. DOMINICANA;Residente;86
PR;RÚSSIA;Temporário;14
PR;ROMÊNIA;Residente;105
PR;MARROCOS;Residente;151
PR;ANGOLA;Temporário;159
PR;RUANDA;Residente;3
PR;HONDURAS;Provisório;7
PR;TURCAS E CAICOS;Residente;2
PR;SÍRIA;Provisório;65
PR;NICARÁGUA;Provisório;4
PR;NICARÁGUA;Temporário;12
PR;IRÃ;Residente;80
PR;PAQUISTÃO;Residente;140
PR;URUGUAI;Provisório;3
PR;ESLOVÁQUIA;Residente;12
PR;BÉLGICA;Residente;155
PR;APÁTRIDA;Residente;133
PR;ITÁLIA;Temporário;35
PR;IÊMEN;Residente;57
PR;ISRAEL;Residente;51
PR;CORÉIA DO SUL;Temporário;4
PR;TAIWAN, PROVINCIA DA CHINA;Residente;43
PR;CONGO;Provisório;9
PR;MÉXICO;Temporário;47
PR;INDONÉSIA;Temporário;9
PR;CABO VERDE;Residente;26
PR;BULGÁRIA;Residente;17
PR;CAMARÕES;Temporário;7
PR;GUIANA;Temporário;20
PR;SURINAME;Provisório;4
PR;INDONÉSIA;Residente;47
PR;BELARUS;Residente;17
PR;PALESTINA;Residente;75
PR;ARGÉLIA;Provisório;1
PR;CHINA;Temporário;124
PR;VIETINA;Residente;5
PR;TAILÂNDIA;Temporário;12
PR;SAO TOMÉ E PRÍNCIPE;Temporário;6
PR;REINO UNIDO;Temporário;6
PR;FINLÂNDIA;Residente;39
PR;MOÇAMBIQUE;Temporário;79
PR;GUATEMALA;Residente;22
PR;GUINÉ;Residente;51
PR;UCRÂNIA;Temporário;175
PR;CONGO;Temporário;11
PR;CUBA;Temporário;101
PR;LÍBIA;Provisório;5
PR;MALÁSIA;Residente;14
PR;COSTA RICA;Residente;26
PR;GUIANA;Residente;5
PR;CONGO;Residente;60
PR;ANGOLA;Provisório;55
PR;GUINÉ BISSAU;Residente;131
PR;TURQUIA;Residente;58
PR;CROÁCIA;Residente;8
PR;MALAVI;Temporário;1
PR;TUNÍSIA;Residente;53
PR;ARMÊNIA;Residente;2
PR;GUINÉ EQUATORIAL;Temporário;14
PR;QUÊNIA;Temporário;4
PR;POLÔNIA;Temporário;8
PR;AUSTRIA;Temporário;8
PR;RÚSSIA;Provisório;53
PR;ARGENTINA;Temporário;132
PR;QUÊNIA;Residente;6
PR;MOÇAMBIQUE;Residente;41
PR;BENIN;Residente;42
PR;SENEGAL;Provisório;33
PR;CAMARÕES;Residente;9
PR;SENEGAL;Temporário;152
PR;NIGÉRIA;Provisório;26
PR;BÉLGICA;Temporário;8
PR;NOVA ZELÂNDIA;Residente;32
PR;BÓSNIA-HERZEGOVINA;Residente;2
PR;MARROCOS;Temporário;2
PR;LÍBANO;Provisório;340
PR;JORDÂNIA;Provisório;5
PR;BANGLADESH;Provisório;82
PR;IRLANDA;Residente;35
PR;MALTA;Residente;23
PR;LÍBANO;Temporário;20
PR;LITUÂNIA;Residente;37
PR;CABO VERDE;Temporário;10
PR;ESTÔNIA;Residente;12
PR;SÍRIA;Temporário;23
PR;LETÔNIA;Residente;17
PR;GUINÉ BISSAU;Provisório;19
PR;CAMARÕES;Provisório;1
PR;IRAQUE;Residente;26
PR;COSTA RICA;Temporário;10
PR;ESPANHA;Provisório;4
PR;PANAMÁ;Residente;37
PR;ESLOVÊNIA;Provisório;3
PR;AFRICA DO SUL;Temporário;5
PR;HONDURAS;Temporário;26
PR;TUNÍSIA;Provisório;28
PR;UNIÃO SOVIÉTICA;Residente;9
PR;TOGO;Provisório;3
PR;GANA;Residente;86
PR;BANGLADESH;Residente;854
PR;INDIA;Provisório;4
PR;GABÃO;Residente;3
PR;EL SALVADOR;Temporário;25
PR;SUÉCIA;Temporário;17
PR;SUDÃO;Residente;24
PR;REP. DOMINICANA;Temporário;12
PR;BENIN;Temporário;19
PR;PALESTINA;Temporário;1
PR;MOÇAMBIQUE;Provisório;6
PR;ESLOVÊNIA;Residente;5
PR;ARGÉLIA;Residente;18
PR;URUGUAI;Temporário;13
PR;GABÃO;Temporário;3
PR;COSTA DO MARFIM;Temporário;6
PR;Montenegro;Residente;1
PR;NIGÉRIA;Temporário;7
PR;NICARÁGUA;Residente;19
PR;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;12
PR;EGITO;Provisório;28
PR;PAÍSES BAIXOS;Temporário;9
PR;CHINA;Provisório;15
PR;CINGAPURA;Residente;9
PR;SÉRVIA;Residente;16
PR;AFEGANISTÃO;Residente;7
PR;POLINÉSIA FRANCESA;Residente;1
PR;TURQUIA;Temporário;2
PR;ESPANHA;Temporário;15
PR;TAILÂNDIA;Residente;7
PR;PALESTINA;Provisório;11
PR;TANZÂNIA;Residente;4
PR;TOGO;Residente;19
PR;SUDÃO;Provisório;3
PR;HONG-KONG (R.A.E.);Residente;4
PR;MACAU (R.A.E.);Residente;1
PR;AUSTRÁLIA;Temporário;3
PR;ALEMANHA;Provisório;1
PR;REINO UNIDO;Provisório;1
PR;POLÔNIA;Provisório;1
