UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;SUDÃO;Temporário;1
SC;PORTUGAL;Residente;1838
SC;PERU;Residente;864
SC;IRLANDA;Residente;42
SC;ESPANHA;Residente;615
SC;ITÁLIA;Residente;1183
SC;CHILE;Residente;1126
SC;ARGENTINA;Residente;13874
SC;ANGOLA;Residente;191
SC;FRANÇA;Residente;429
SC;URUGUAI;Residente;3454
SC;COLÔMBIA;Residente;1379
SC;REINO UNIDO;Residente;432
SC;ALEMANHA;Residente;1826
SC;BÉLGICA;Residente;80
SC;ANGOLA;Temporário;166
SC;ESTADOS UNIDOS;Residente;967
SC;LÍBANO;Residente;244
SC;CHINA;Residente;750
SC;BOLÍVIA;Residente;414
SC;NORUEGA;Residente;37
SC;PARAGUAI;Residente;1409
SC;GRÉCIA;Residente;44
SC;GUINÉ BISSAU;Residente;62
SC;FILIPINAS;Residente;130
SC;HAITI;Residente;26455
SC;SUÍCA;Residente;223
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;11
SC;CANADÁ;Residente;133
SC;PAÍSES BAIXOS;Residente;194
SC;EQUADOR;Residente;158
SC;NOVA ZELÂNDIA;Residente;24
SC;ARGENTINA;Temporário;906
SC;AUSTRÁLIA;Residente;68
SC;SENEGAL;Residente;304
SC;JAPÃO;Residente;345
SC;SUÉCIA;Residente;58
SC;TURQUIA;Residente;35
SC;ROMÊNIA;Residente;50
SC;POLÔNIA;Residente;132
SC;RÚSSIA;Residente;878
SC;GANA;Residente;459
SC;MÉXICO;Residente;167
SC;EL SALVADOR;Residente;29
SC;BERMUDAS;Residente;1
SC;DINAMARCA;Residente;31
SC;AZERBAIJÃO;Residente;3
SC;LÍBANO;Temporário;3
SC;CUBA;Residente;767
SC;BULGÁRIA;Residente;14
SC;JORDÂNIA;Residente;110
SC;REPÚBLICA TCHECA;Residente;18
SC;COLÔMBIA;Temporário;817
SC;UCRÂNIA;Residente;60
SC;BOLÍVIA;Temporário;130
SC;ALBÂNIA;Residente;7
SC;CABO VERDE;Temporário;17
SC;TURCOMENISTÃO;Residente;1
SC;INDIA;Residente;61
SC;PALESTINA;Residente;58
SC;QUÊNIA;Residente;14
SC;ISRAEL;Residente;95
SC;CABO VERDE;Residente;25
SC;PERU;Temporário;275
SC;AUSTRIA;Residente;145
SC;HUNGRIA;Residente;28
SC;MARROCOS;Residente;77
SC;VENEZUELA;Residente;14319
SC;COSTA RICA;Residente;20
SC;LITUÂNIA;Residente;11
SC;GUINÉ BISSAU;Temporário;89
SC;EGITO;Residente;111
SC;MOÇAMBIQUE;Temporário;31
SC;URUGUAI;Temporário;47
SC;CORÉIA DO SUL;Residente;159
SC;TCHECOSLOVAQUIA;Residente;5
SC;CROÁCIA;Residente;7
SC;NIGÉRIA;Residente;45
SC;GEÓRGIA;Residente;1
SC;ARGÉLIA;Residente;15
SC;AFRICA DO SUL;Residente;32
SC;FILIPINAS;Provisório;10
SC;ESLOVÁQUIA;Residente;10
SC;SÉRVIA;Residente;11
SC;PANAMÁ;Residente;16
SC;APÁTRIDA;Residente;20
SC;PAQUISTÃO;Residente;81
SC;BARBADOS;Residente;1
SC;CUBA;Provisório;2133
SC;SÍRIA;Residente;234
SC;SAO TOMÉ E PRÍNCIPE;Temporário;3
SC;HAITI;Temporário;6217
SC;BENIN;Residente;17
SC;GUIANA FRANCESA;Residente;6
SC;IRÃ;Residente;81
SC;BELARUS;Residente;23
SC;HONDURAS;Residente;12
SC;ESLOVÊNIA;Residente;5
SC;REP. DOMINICANA;Residente;212
SC;MOLDOVA;Residente;3
SC;FINLÂNDIA;Residente;20
SC;TAILÂNDIA;Residente;4
SC;BENIN;Temporário;14
SC;VENEZUELA;Temporário;36845
SC;ITÁLIA;Temporário;30
SC;TOGO;Residente;153
SC;ALEMANHA;Temporário;131
SC;BÉLGICA;Temporário;7
SC;IÊMEN;Residente;34
SC;CHILE;Temporário;332
SC;IRAQUE;Residente;28
SC;CAZAQUISTÃO;Residente;14
SC;ESTADOS UNIDOS;Temporário;95
SC;LÍBIA;Residente;11
SC;ANGOLA;Provisório;45
SC;FILIPINAS;Temporário;10
SC;VENEZUELA;Provisório;2430
SC;MAURÍCIO;Residente;1
SC;CONGO;Temporário;7
SC;CONGO;Residente;24
SC;CUBA;Temporário;46
SC;EQUADOR;Temporário;55
SC;NICARÁGUA;Residente;12
SC;LUXEMBURGO;Residente;4
SC;MAURITÂNIA;Residente;4
SC;GRÉCIA;Temporário;2
SC;UCRÂNIA;Temporário;33
SC;COLÔMBIA;Provisório;65
SC;SÍRIA;Provisório;3
SC;URUGUAI;Provisório;3
SC;GABÃO;Temporário;4
SC;HONDURAS;Temporário;9
SC;PARAGUAI;Temporário;384
SC;GUINÉ BISSAU;Provisório;6
SC;FRANÇA;Temporário;40
SC;SERVIA E MONTENEGRO;Residente;25
SC;QUIRGUISTÃO;Residente;3
SC;SUDÃO;Residente;4
SC;REP. DOMINICANA;Temporário;37
SC;IRÃ;Temporário;5
SC;FINLÂNDIA;Provisório;2
SC;RÚSSIA;Temporário;69
SC;RÚSSIA;Provisório;46
SC;COSTA RICA;Temporário;10
SC;GUINÉ EQUATORIAL;Temporário;4
SC;PORTUGAL;Temporário;27
SC;MOÇAMBIQUE;Residente;30
SC;GUIANA;Temporário;8
SC;REPÚBLICA TCHECA;Temporário;6
SC;ARÁBIA SAUDITA;Residente;6
SC;CATAR;Residente;2
SC;INDONÉSIA;Residente;7
SC;TUNÍSIA;Residente;22
SC;ARMÊNIA;Residente;4
SC;MÉXICO;Temporário;15
SC;SOMÁLIA;Residente;2
SC;SAN MARINO;Residente;1
SC;MYANMAR;Residente;1
SC;COMORES;Residente;2
SC;ARGENTINA;Provisório;31
SC;GUATEMALA;Residente;20
SC;BÓSNIA-HERZEGOVINA;Residente;1
SC;CAMARÕES;Residente;6
SC;TRINIDAD E TOBAGO;Residente;4
SC;GUINÉ;Residente;33
SC;MACEDÔNIA;Residente;4
SC;VIETINA;Residente;3
SC;KUAITE;Residente;2
SC;NAMÍBIA;Temporário;1
SC;JAMAICA;Residente;4
SC;EMIRADOS ÁRABES;Residente;1
SC;MALÁSIA;Residente;3
SC;ESPANHA;Temporário;16
SC;CANADÁ;Temporário;17
SC;INDONÉSIA;Temporário;2
SC;PAÍSES BAIXOS;Temporário;16
SC;JAPÃO;Temporário;4
SC;REINO UNIDO;Temporário;45
SC;REP. DOMINICANA;Provisório;78
SC;MARROCOS;Provisório;51
SC;NIGÉRIA;Provisório;1
SC;IÊMEN;Provisório;5
SC;POLÔNIA;Temporário;10
SC;NORUEGA;Temporário;9
SC;EGITO;Provisório;6
SC;PERU;Provisório;28
SC;AUSTRIA;Temporário;9
SC;ALEMANHA;Provisório;5
SC;EQUADOR;Provisório;7
SC;AFEGANISTÃO;Temporário;52
SC;CHINA;Temporário;24
SC;AFEGANISTÃO;Residente;12
SC;EL SALVADOR;Provisório;2
SC;SÍRIA;Temporário;5
SC;CAZAQUISTÃO;Provisório;16
SC;AUSTRÁLIA;Temporário;5
SC;PAQUISTÃO;Provisório;9
SC;PALESTINA;Temporário;1
SC;EL SALVADOR;Temporário;3
SC;HAITI;Provisório;100
SC;IRÃ;Provisório;2
SC;ARGÉLIA;Provisório;1
SC;SÃO CRISTOVÃO E NEVIS;Residente;2
SC;COSTA DO MARFIM;Residente;12
SC;PARAGUAI;Provisório;2
SC;CHILE;Provisório;10
SC;TAILÂNDIA;Provisório;1
SC;SUÉCIA;Temporário;8
SC;GANA;Provisório;18
SC;INDONÉSIA;Provisório;1
SC;AFRICA DO SUL;Provisório;3
SC;TURQUIA;Provisório;1
SC;SUÍCA;Temporário;4
SC;PORTUGAL;Provisório;1
SC;INDIA;Provisório;3
SC;ESLOVÁQUIA;Temporário;1
SC;BULGÁRIA;Temporário;1
SC;TOGO;Provisório;25
SC;UZBEQUISTÃO;Temporário;1
SC;TUNÍSIA;Provisório;17
SC;NOVA ZELÂNDIA;Temporário;1
SC;SURINAME;Temporário;3
SC;SENEGAL;Temporário;42
SC;ISRAEL;Temporário;1
SC;UNIÃO SOVIÉTICA;Residente;5
SC;UCRÂNIA;Provisório;1
SC;LETÔNIA;Residente;7
SC;UZBEQUISTÃO;Provisório;1
SC;ESTÔNIA;Residente;6
SC;UGANDA;Residente;2
SC;TANZÂNIA;Residente;4
SC;HONDURAS;Provisório;1
SC;LÍBANO;Provisório;7
SC;PALESTINA;Provisório;9
SC;BANGLADESH;Residente;93
SC;TRINIDAD E TOBAGO;Provisório;2
SC;GEÓRGIA;Temporário;1
SC;INDIA;Temporário;5
SC;ARMÊNIA;Provisório;3
SC;TUNÍSIA;Temporário;6
SC;MÉXICO;Provisório;2
SC;SAO TOMÉ E PRÍNCIPE;Residente;5
SC;DOMINICA;Provisório;2
SC;AZERBAIJÃO;Temporário;1
SC;GUIANA FRANCESA;Provisório;18
SC;TURQUIA;Temporário;4
SC;HUNGRIA;Temporário;1
SC;UZBEQUISTÃO;Residente;1
SC;IUGUSLAVIA;Residente;3
SC;CAMARÕES;Temporário;2
SC;LIBÉRIA;Residente;2
SC;SAMOA OCIDENTAL;Residente;2
SC;ANDORRA;Residente;1
SC;ZÂMBIA;Residente;2
RJ;VENEZUELA;Temporário;1707
RJ;PERU;Temporário;775
RJ;ANGOLA;Provisório;170
RJ;MARROCOS;Provisório;12
RJ;FILIPINAS;Temporário;1259
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;143
RJ;BULGÁRIA;Temporário;36
RJ;GUIANA;Temporário;4
RJ;VENEZUELA;Provisório;363
RJ;DINAMARCA;Temporário;96
RJ;EQUADOR;Temporário;482
RJ;NACIONALIDADE INDEFINIDA;Provisório;1
RJ;TURCOMENISTÃO;Residente;3
RJ;GABÃO;Temporário;25
RJ;MALÁSIA;Temporário;201
RJ;RÚSSIA;Provisório;70
RJ;PARAGUAI;Temporário;109
RJ;REP. DOMINICANA;Temporário;73
RJ;JAMAICA;Residente;5
RJ;INDIA;Temporário;464
RJ;POLÔNIA;Temporário;507
RJ;AFEGANISTÃO;Temporário;124
RJ;AUSTRIA;Temporário;29
RJ;NIGÉRIA;Temporário;37
RJ;NORUEGA;Temporário;423
RJ;PAQUISTÃO;Temporário;11
RJ;ITÁLIA;Temporário;205
RJ;TAILÂNDIA;Temporário;97
RJ;BOLÍVIA;Temporário;199
RJ;GUINÉ EQUATORIAL;Temporário;13
RJ;HAITI;Temporário;249
RJ;CANADÁ;Temporário;104
RJ;CHILE;Temporário;509
RJ;ESTADOS UNIDOS;Temporário;705
RJ;ALEMANHA;Temporário;243
RJ;FRANÇA;Temporário;813
RJ;MÉXICO;Temporário;233
RJ;COLÔMBIA;Provisório;118
RJ;REINO UNIDO;Temporário;900
RJ;ARGENTINA;Provisório;14
RJ;PORTUGAL;Temporário;193
RJ;PAÍSES BAIXOS;Temporário;159
RJ;RÚSSIA;Temporário;179
RJ;CHINA;Temporário;221
RJ;ESPANHA;Temporário;116
RJ;TURQUIA;Temporário;55
RJ;SUÍCA;Temporário;35
RJ;ISRAEL;Temporário;12
RJ;AFRICA DO SUL;Temporário;87
RJ;ANGOLA;Temporário;159
RJ;ESTÔNIA;Temporário;2
RJ;CAMARÕES;Temporário;11
RJ;CUBA;Provisório;149
RJ;ROMÊNIA;Temporário;129
RJ;FINLÂNDIA;Temporário;25
RJ;BENIN;Temporário;31
RJ;HAITI;Provisório;4
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;26
RJ;CUBA;Temporário;50
RJ;BENIN;Residente;34
RJ;GUINÉ BISSAU;Temporário;19
RJ;REP. MONTENEGRO;Temporário;7
RJ;CROÁCIA;Temporário;98
RJ;MÉXICO;Provisório;6
RJ;MARROCOS;Temporário;7
RJ;BANGLADESH;Residente;18
RJ;JAMAICA;Temporário;15
RJ;BELARUS;Residente;29
RJ;INDONÉSIA;Temporário;65
RJ;IRÃ;Temporário;21
RJ;JAPÃO;Temporário;116
RJ;LETÔNIA;Temporário;40
RJ;MALÁSIA;Residente;57
RJ;PANAMÁ;Temporário;8
RJ;TURQUIA;Provisório;4
RJ;ARMÊNIA;Temporário;4
RJ;MOÇAMBIQUE;Temporário;69
RJ;IRLANDA;Temporário;34
RJ;UGANDA;Provisório;3
RJ;ARÁBIA SAUDITA;Residente;8
RJ;SURINAME;Residente;4
RJ;CAMARÕES;Provisório;4
RJ;TANZÂNIA;Temporário;3
RJ;NOVA ZELÂNDIA;Temporário;11
RJ;MOÇAMBIQUE;Provisório;2
RJ;SUÉCIA;Temporário;35
RJ;LITUÂNIA;Temporário;34
RJ;IÊMEN;Residente;7
RJ;GUINÉ BISSAU;Provisório;3
RJ;SENEGAL;Temporário;34
RJ;NAMÍBIA;Residente;3
RJ;BANGLADESH;Temporário;11
RJ;PAQUISTÃO;Provisório;6
RJ;COSTA RICA;Temporário;11
RJ;BARBADOS;Temporário;2
RJ;AUSTRÁLIA;Temporário;41
RJ;GANA;Temporário;42
RJ;CORÉIA DO SUL;Temporário;29
RJ;REP. DOMINICANA;Provisório;5
RJ;EQUADOR;Provisório;8
RJ;MYANMAR;Temporário;48
RJ;BÉLGICA;Temporário;47
RJ;AZERBAIJÃO;Temporário;8
RJ;CONGO;Temporário;30
RJ;PERU;Provisório;6
RJ;IRÃ;Provisório;8
RJ;PARAGUAI;Provisório;3
RJ;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;12
RJ;GRÉCIA;Temporário;19
RJ;ESLOVÊNIA;Temporário;1
RJ;TRINIDAD E TOBAGO;Temporário;9
RJ;BULGÁRIA;Residente;35
RJ;CABO VERDE;Temporário;15
RJ;IRAQUE;Residente;57
RJ;TAIWAN, PROVINCIA DA CHINA;Residente;6
RJ;POLINÉSIA FRANCESA;Residente;1
RJ;MALI;Residente;8
RJ;VIETNAM DO NORTE;Residente;6
RJ;CAZAQUISTÃO;Temporário;5
RJ;REP. CENTRO AFRICANA;Residente;2
RJ;UGANDA;Residente;3
RJ;PALESTINA;Temporário;1
RJ;VIETINA;Residente;20
RJ;AFEGANISTÃO;Provisório;11
RJ;SAO TOMÉ E PRÍNCIPE;Temporário;5
RJ;NAMÍBIA;Temporário;4
RJ;CINGAPURA;Temporário;45
RJ;UGANDA;Temporário;1
RJ;ITÁLIA;Provisório;3
RJ;VIETINA;Temporário;5
RJ;CORÉIA DO SUL;Provisório;2
RJ;BURKINA FASO;Residente;8
RJ;QUIRGUISTÃO;Residente;6
RJ;ESLOVÁQUIA;Residente;18
RJ;PORTO RICO;Residente;6
RJ;EL SALVADOR;Temporário;5
RJ;NIGÉRIA;Provisório;9
RJ;HONDURAS;Temporário;15
RJ;PAÍSES BAIXOS;Provisório;4
RJ;COSTA DO MARFIM;Temporário;12
RJ;ZIMBÁBUE;Temporário;1
RJ;FIJI, ILHAS;Residente;1
RJ;URUGUAI;Temporário;17
RJ;REPÚBLICA TCHECA;Temporário;9
RJ;FRANÇA;Provisório;5
RJ;BOLÍVIA;Provisório;7
RJ;MALTA;Temporário;6
RJ;BULGÁRIA;Provisório;1
RJ;ESTADOS UNIDOS;Provisório;4
RJ;GUINÉ EQUATORIAL;Provisório;1
RJ;GUATEMALA;Temporário;5
RJ;GANA;Provisório;2
RJ;URUGUAI;Provisório;1
RJ;ALEMANHA;Provisório;2
RJ;FEROES, IS;Residente;2
RJ;LÍBANO;Provisório;2
RJ;PORTUGAL;Provisório;4
RJ;EGITO;Temporário;9
RJ;UCRÂNIA;Provisório;3
RJ;BELARUS;Provisório;4
RJ;KUAITE;Temporário;1
RJ;MALI;Temporário;1
RJ;NÍGER;Temporário;3
RJ;CHINA;Provisório;7
RJ;NICARÁGUA;Provisório;2
RJ;TOGO;Provisório;4
RJ;SÉRVIA;Temporário;7
RJ;LUXEMBURGO;Temporário;1
RJ;ISRAEL;Provisório;1
RJ;NEPAL;Provisório;1
RJ;MOLDOVA;Residente;11
RJ;RUANDA;Temporário;1
RJ;TUNÍSIA;Temporário;2
RJ;BÓSNIA-HERZEGOVINA;Residente;4
RJ;GUATEMALA;Provisório;1
RJ;CHILE;Provisório;2
RJ;CANADÁ;Provisório;1
RJ;CONGO;Provisório;3
RJ;SUÍCA;Provisório;1
RJ;ARGÉLIA;Temporário;2
RJ;SRI LANKA;Temporário;1
RJ;BANGLADESH;Provisório;2
RJ;TUNÍSIA;Provisório;2
RJ;ESLOVÁQUIA;Temporário;5
RJ;ZÂMBIA;Temporário;3
RJ;FILIPINAS;Provisório;11
RJ;SÍRIA;Temporário;6
RJ;TAILÂNDIA;Provisório;1
RJ;SÍRIA;Provisório;3
RJ;GEÓRGIA;Temporário;4
RJ;AZERBAIJÃO;Residente;2
RJ;CABO VERDE;Provisório;1
RJ;IÊMEN;Provisório;2
RJ;GÂMBIA;Provisório;1
RJ;TOGO;Temporário;3
RJ;BENIN;Provisório;2
RJ;AFRICA DO SUL;Provisório;1
RJ;BAHAMA,IS;Residente;3
RJ;AFEGANISTÃO;Residente;13
RJ;FINLÂNDIA;Provisório;1
RJ;EGITO;Provisório;2
RJ;LÍBANO;Temporário;6
RJ;ANDORRA;Residente;2
RJ;GUINÉ;Provisório;2
RJ;IRAQUE;Provisório;2
RJ;FIJI, ILHAS;Temporário;2
RJ;GEÓRGIA;Provisório;1
RJ;HUNGRIA;Temporário;3
RJ;HONG-KONG (R.A.E.);Residente;5
RJ;MADAGASCAR;Temporário;1
RJ;ZIMBÁBUE;Provisório;1
RJ;HONDURAS;Provisório;1
RJ;CHIPRE;Temporário;1
RJ;ISLÂNDIA;Temporário;1
RJ;ALBÂNIA;Residente;7
RJ;MÔNACO;Residente;1
RJ;CHADE;Residente;1
RJ;SAMOA OCIDENTAL;Residente;2
RJ;UZBEQUISTÃO;Residente;8
RJ;MALTA;Residente;5
RJ;IUGUSLAVIA;Residente;1
RJ;MAURÍCIO;Residente;5
RJ;BURKINA FASO;Temporário;3
RJ;SAN MARINO;Residente;2
RJ;SENEGAL;Provisório;2
RJ;LÍBIA;Temporário;1
RJ;LIBÉRIA;Residente;21
RJ;ETIÓPIA;Temporário;1
RJ;SUAZILÂNDIA;Residente;1
RJ;GUIANA;Residente;3
RJ;ETIÓPIA;Residente;3
RJ;BHUTAN;Residente;2
RJ;MASCATE;Residente;1
RJ;TURCAS E CAICOS;Residente;1
RJ;BARBADOS;Residente;5
RJ;MONGÓLIA;Residente;1
RJ;SUDÃO;Residente;2
RJ;UNIÃO SOVIÉTICA;Residente;19
RJ;KUAITE;Residente;1
RJ;ZÂMBIA;Residente;4
RJ;GEÓRGIA;Residente;2
RJ;CHIPRE;Residente;1
RJ;SOMÁLIA;Residente;1
RJ;SANTA HELENA;Residente;1
RJ;MADAGASCAR;Residente;3
RJ;GUINÉ EQUATORIAL;Residente;2
RJ;PANAMÁ, ZONA DO CANAL;Residente;1
RJ;GUADALUPE;Residente;1
RJ;ANTÍGUA;Residente;1
RJ;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
RJ;TREGUA, ESTADO;Residente;1
RJ;BURUNDI;Residente;1
RJ;POLÔNIA;Residente;1
BA;ESPANHA;Residente;2574
BA;COLÔMBIA;Residente;1282
BA;ARGENTINA;Residente;3915
BA;GUINÉ BISSAU;Temporário;195
BA;SUÍCA;Residente;818
BA;FILIPINAS;Temporário;30
BA;PORTUGAL;Residente;2649
BA;VENEZUELA;Temporário;746
BA;CUBA;Residente;659
BA;MÉXICO;Residente;146
BA;LÍBANO;Residente;89
BA;ITÁLIA;Residente;3513
BA;RÚSSIA;Residente;60
BA;ESTADOS UNIDOS;Temporário;127
BA;PERU;Residente;536
BA;ISRAEL;Residente;56
BA;CHILE;Residente;791
BA;CHINA;Residente;1016
BA;COLÔMBIA;Temporário;819
BA;VENEZUELA;Residente;1358
BA;PAÍSES BAIXOS;Residente;305
BA;ALEMANHA;Residente;1371
BA;FRANÇA;Residente;1255
BA;ANGOLA;Temporário;159
BA;ESPANHA;Temporário;62
BA;ARGENTINA;Temporário;163
BA;BÉLGICA;Residente;276
BA;CANADÁ;Residente;145
BA;SAN MARINO;Residente;2
BA;ESTADOS UNIDOS;Residente;1201
BA;ANGOLA;Residente;116
BA;SUÉCIA;Residente;95
BA;BOLÍVIA;Residente;335
BA;TURQUIA;Residente;45
BA;REINO UNIDO;Residente;403
BA;INDIA;Residente;89
BA;JAPÃO;Residente;589
BA;NORUEGA;Residente;54
BA;URUGUAI;Residente;506
BA;ALEMANHA;Temporário;63
BA;TURQUIA;Temporário;7
BA;MOÇAMBIQUE;Residente;55
BA;AFRICA DO SUL;Residente;24
BA;SENEGAL;Residente;60
BA;BURUNDI;Residente;9
BA;NIGÉRIA;Residente;64
BA;DINAMARCA;Residente;51
BA;AFEGANISTÃO;Temporário;67
BA;FILIPINAS;Residente;46
BA;CHINA;Temporário;48
BA;CUBA;Provisório;80
BA;BENIN;Temporário;17
BA;HUNGRIA;Residente;25
BA;CORÉIA DO SUL;Residente;362
BA;ITÁLIA;Temporário;74
BA;PANAMÁ;Residente;19
BA;CUBA;Temporário;60
BA;LETÔNIA;Residente;7
BA;MÉXICO;Temporário;84
BA;NICARÁGUA;Residente;28
BA;UCRÂNIA;Residente;18
BA;INDONÉSIA;Residente;19
BA;SERVIA E MONTENEGRO;Residente;9
BA;CHILE;Temporário;175
BA;POLÔNIA;Residente;116
BA;IRLANDA;Residente;56
BA;HAITI;Residente;41
BA;CORÉIA DO SUL;Temporário;21
BA;PARAGUAI;Residente;138
BA;POLÔNIA;Temporário;9
BA;EQUADOR;Residente;61
BA;REP. DOMINICANA;Residente;29
BA;CANADÁ;Temporário;11
BA;SÍRIA;Residente;37
BA;MARROCOS;Provisório;3
BA;AUSTRIA;Residente;160
BA;AUSTRIA;Temporário;3
BA;EL SALVADOR;Residente;17
BA;BOLÍVIA;Temporário;70
BA;DINAMARCA;Temporário;5
BA;CABO VERDE;Residente;56
BA;SUÍCA;Temporário;11
BA;CHINA;Provisório;3
BA;GUIANA FRANCESA;Residente;6
BA;PERU;Temporário;102
BA;MOLDOVA;Residente;3
BA;IRAQUE;Residente;3
BA;MADAGASCAR;Residente;4
BA;MOÇAMBIQUE;Temporário;53
BA;COSTA DO MARFIM;Residente;7
BA;ROMÊNIA;Residente;36
BA;TUNÍSIA;Residente;10
BA;QUÊNIA;Residente;9
BA;AUSTRÁLIA;Residente;60
BA;VENEZUELA;Provisório;42
BA;CROÁCIA;Temporário;18
BA;UCRÂNIA;Temporário;25
BA;MALÁSIA;Temporário;4
BA;JORDÂNIA;Residente;5
BA;IRÃ;Residente;13
BA;PORTUGAL;Temporário;43
BA;PAQUISTÃO;Residente;12
BA;REINO UNIDO;Temporário;15
BA;SÉRVIA;Residente;13
BA;BENIN;Residente;13
BA;ARGÉLIA;Residente;4
BA;LUXEMBURGO;Residente;20
BA;CABO VERDE;Temporário;19
BA;BELARUS;Residente;3
BA;CROÁCIA;Residente;19
BA;GUINÉ BISSAU;Residente;56
BA;BANGLADESH;Residente;15
BA;FINLÂNDIA;Residente;27
BA;TOGO;Residente;10
BA;TRINIDAD E TOBAGO;Residente;5
BA;BÉLGICA;Temporário;6
BA;NIGÉRIA;Temporário;10
BA;ALBÂNIA;Residente;7
BA;MALÁSIA;Residente;3
BA;SAO TOMÉ E PRÍNCIPE;Residente;6
BA;GUATEMALA;Residente;10
BA;CINGAPURA;Residente;2
BA;NEPAL;Residente;1
BA;GRÉCIA;Residente;38
BA;MALI;Temporário;2
BA;APÁTRIDA;Residente;3
BA;PARAGUAI;Temporário;33
BA;ESLOVÊNIA;Residente;15
BA;ITÁLIA;Provisório;4
BA;MARROCOS;Residente;17
BA;COSTA RICA;Residente;10
BA;EGITO;Residente;11
BA;ESLOVÁQUIA;Residente;11
BA;FRANÇA;Temporário;49
BA;GUATEMALA;Temporário;4
BA;TOGO;Temporário;4
BA;MAURÍCIO;Residente;1
BA;BÓSNIA-HERZEGOVINA;Residente;2
BA;NORUEGA;Temporário;2
BA;IÊMEN;Residente;1
BA;EL SALVADOR;Temporário;3
BA;INDIA;Temporário;24
BA;AUSTRÁLIA;Temporário;6
BA;HONDURAS;Residente;9
BA;CONGO;Residente;11
BA;NOVA ZELÂNDIA;Residente;29
BA;EQUADOR;Temporário;30
BA;JAPÃO;Temporário;21
BA;URUGUAI;Temporário;8
BA;GEÓRGIA;Residente;2
BA;GÂMBIA;Residente;2
BA;RÚSSIA;Temporário;5
BA;LITUÂNIA;Residente;3
BA;GANA;Temporário;11
BA;PALESTINA;Residente;7
BA;HAITI;Temporário;32
BA;NOVA ZELÂNDIA;Temporário;2
BA;ISRAEL;Temporário;1
BA;PALESTINA;Temporário;1
BA;UNIÃO SOVIÉTICA;Residente;2
BA;GUINÉ EQUATORIAL;Temporário;5
BA;SUDÃO;Residente;4
BA;ROMÊNIA;Temporário;3
BA;PAÍSES BAIXOS;Temporário;11
BA;CAMARÕES;Residente;4
BA;REPÚBLICA TCHECA;Residente;12
BA;JAMAICA;Temporário;4
BA;SURINAME;Residente;2
BA;SAO TOMÉ E PRÍNCIPE;Temporário;3
BA;GANA;Residente;6
BA;SUÉCIA;Temporário;7
BA;JAMAICA;Residente;3
BA;CONGO;Temporário;3
BA;TAILÂNDIA;Temporário;1
BA;NICARÁGUA;Temporário;3
BA;ESLOVÁQUIA;Temporário;7
BA;IRÃ;Temporário;1
BA;ESTÔNIA;Residente;3
BA;IRLANDA;Temporário;4
BA;SENEGAL;Temporário;2
BA;GUINÉ;Residente;3
BA;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;3
BA;GUINÉ;Temporário;3
BA;NORUEGA;Provisório;1
BA;REP. DOMINICANA;Temporário;1
BA;CAZAQUISTÃO;Temporário;1
BA;HONG-KONG (R.A.E.);Residente;4
BA;FRANÇA;Provisório;5
BA;UGANDA;Temporário;1
BA;FIJI, ILHAS;Temporário;1
BA;SUÍCA;Provisório;1
BA;ARMÊNIA;Residente;1
BA;ESPANHA;Provisório;3
BA;ISLÂNDIA;Residente;2
BA;GABÃO;Temporário;7
BA;BULGÁRIA;Residente;4
BA;MÉXICO;Provisório;1
BA;ANTARTICO CHILENO;Residente;1
BA;HUNGRIA;Temporário;1
BA;QUIRGUISTÃO;Residente;1
BA;COSTA RICA;Temporário;5
BA;BURUNDI;Temporário;1
BA;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;5
BA;COSTA DO MARFIM;Temporário;2
BA;KUAITE;Residente;2
BA;MALTA;Residente;1
BA;EGITO;Temporário;1
BA;BURKINA FASO;Residente;1
BA;TANZÂNIA;Residente;4
BA;REP. CENTRO AFRICANA;Residente;1
BA;GANA;Provisório;2
BA;RÚSSIA;Provisório;7
BA;ISRAEL;Provisório;2
BA;MÔNACO;Residente;1
BA;BULGÁRIA;Temporário;1
BA;TAIWAN, PROVINCIA DA CHINA;Residente;2
BA;LÍBANO;Temporário;1
BA;GRANADA;Residente;1
BA;ZÂMBIA;Residente;1
BA;BOLÍVIA;Fronteiriço;1
BA;QUÊNIA;Temporário;3
BA;ALEMANHA;Provisório;5
BA;HONDURAS;Temporário;9
BA;ZIMBÁBUE;Residente;1
BA;TCHECOSLOVAQUIA;Residente;2
BA;LÍBIA;Residente;1
BA;ANGOLA;Provisório;2
BA;FINLÂNDIA;Temporário;1
BA;SÍRIA;Temporário;1
BA;REPÚBLICA TCHECA;Temporário;1
BA;DINAMARCA;Provisório;1
MS;ESPANHA;Residente;181
MS;PARAGUAI;Residente;6591
MS;COLÔMBIA;Provisório;42
MS;VENEZUELA;Temporário;6921
MS;ARÁBIA SAUDITA;Residente;2
MS;VENEZUELA;Residente;2426
MS;SUÍCA;Temporário;2
MS;ARGENTINA;Residente;240
MS;BOLÍVIA;Residente;2467
MS;JAPÃO;Residente;824
