UF;NACIONALIDADE;CLASSIFICACAO;QTD
MG;SÉRVIA;Temporário;4
MG;TANZÂNIA;Residente;2
MG;REP. DOMINICANA;Provisório;4
MG;CORÉIA DO SUL;Provisório;1
MG;MOÇAMBIQUE;Provisório;3
MG;GEÓRGIA;Residente;1
MG;INDONÉSIA;Temporário;7
MG;JAMAICA;Temporário;4
MG;ARÁBIA SAUDITA;Provisório;1
MG;ARGÉLIA;Residente;14
MG;GUINÉ EQUATORIAL;Temporário;12
MG;HAITI;Provisório;4
MG;GABÃO;Residente;4
MG;GRANADA;Residente;1
MG;CAMARÕES;Temporário;8
MG;PERU;Provisório;5
MG;SURINAME;Residente;3
MG;MONGÓLIA;Residente;1
MG;LUXEMBURGO;Temporário;1
MG;GANA;Provisório;1
MG;GUINÉ;Temporário;2
MG;SAO TOMÉ E PRÍNCIPE;Provisório;2
MG;NICARÁGUA;Provisório;3
MG;GUATEMALA;Temporário;7
MG;COSTA DO MARFIM;Temporário;5
MG;COSTA DO MARFIM;Residente;10
MG;EMIRADOS ÁRABES;Residente;1
MG;POLÔNIA;Temporário;7
MG;PORTO RICO;Residente;2
MG;BANGLADESH;Temporário;11
MG;PANAMÁ;Temporário;36
MG;MALI;Temporário;1
MG;ARGÉLIA;Temporário;3
MG;REP. CENTRO AFRICANA;Temporário;1
MG;TURQUIA;Provisório;1
MG;AUSTRIA;Temporário;11
MG;GUINÉ BISSAU;Provisório;5
MG;CROÁCIA;Residente;13
MG;LÍBANO;Provisório;5
MG;MOLDOVA;Residente;10
MG;UGANDA;Temporário;3
MG;ANDORRA;Residente;1
MG;TURQUIA;Temporário;1
MG;TOGO;Residente;5
MG;ZÂMBIA;Temporário;1
MG;AFEGANISTÃO;Provisório;11
MG;MALTA;Temporário;1
MG;MAURÍCIO;Residente;3
MG;ESLOVÊNIA;Residente;5
MG;UZBEQUISTÃO;Residente;1
MG;GUAM;Residente;1
MG;ROMÊNIA;Temporário;1
MG;ARÁBIA SAUDITA;Residente;5
MG;ETIÓPIA;Residente;1
MG;NEPAL;Residente;3
MG;SAMOA OCIDENTAL;Residente;1
MG;MALÁSIA;Temporário;1
MG;NAMÍBIA;Temporário;3
MG;TRINIDAD E TOBAGO;Temporário;1
MG;MÉXICO;Provisório;2
MG;BURKINA FASO;Provisório;1
MG;BURUNDI;Residente;1
MG;ZIMBÁBUE;Temporário;4
MG;MYANMAR;Temporário;1
MG;SUDÃO;Provisório;2
MG;URUGUAI;Fronteiriço;1
MG;TANZÂNIA;Temporário;1
MG;ESPANHA;Provisório;2
MG;ESLOVÁQUIA;Temporário;4
MG;REINO UNIDO;Provisório;1
MG;SÍRIA;Temporário;2
MG;EGITO;Provisório;7
MG;MACEDÔNIA;Residente;1
MG;ZÂMBIA;Residente;4
MG;MALAVI;Temporário;1
MG;CABO VERDE;Provisório;1
MG;VANUATU;Temporário;1
MG;VIETINA;Residente;4
SP;Montenegro;Residente;4
SP;MADAGASCAR;Residente;4
SP;MOLDOVA;Temporário;3
SP;URUGUAI;Fronteiriço;1
SP;BOTSUANA;Temporário;3
SP;JORDÂNIA;Temporário;1
SP;ANTARTICO BRITANICO,TERRITORIO;Residente;1
RS;HAITI;Residente;14343
RS;BULGÁRIA;Residente;9
RS;EQUADOR;Temporário;159
RS;VENEZUELA;Provisório;1534
RS;CORÉIA DO SUL;Temporário;22
RS;ESTADOS UNIDOS;Temporário;147
RS;AUSTRIA;Residente;89
RS;AFRICA DO SUL;Residente;25
RS;BELARUS;Residente;9
RS;TURQUIA;Residente;45
RS;TUNÍSIA;Residente;18
RS;GUINÉ BISSAU;Temporário;74
RS;AUSTRÁLIA;Residente;72
RS;PANAMÁ;Residente;42
RS;SUÉCIA;Residente;51
RS;PAQUISTÃO;Residente;51
RS;BANGLADESH;Residente;385
RS;IRLANDA;Residente;35
RS;MOÇAMBIQUE;Residente;30
RS;COLÔMBIA;Provisório;66
RS;NORUEGA;Residente;22
RS;REP. DOMINICANA;Residente;162
RS;GABÃO;Temporário;5
RS;ARMÊNIA;Residente;3
RS;MARROCOS;Residente;48
RS;MÉXICO;Provisório;10
RS;CONGO;Provisório;8
RS;MALÁSIA;Residente;43
RS;CABO VERDE;Temporário;24
RS;GUINÉ BISSAU;Residente;72
RS;BANGLADESH;Temporário;38
RS;REPÚBLICA TCHECA;Temporário;1
RS;BÓSNIA-HERZEGOVINA;Residente;2
RS;ANGOLA;Temporário;73
RS;SENEGAL;Temporário;97
RS;FILIPINAS;Provisório;11
RS;HONDURAS;Temporário;13
RS;ITÁLIA;Temporário;32
RS;ESPANHA;Temporário;28
RS;FINLÂNDIA;Temporário;21
RS;ALEMANHA;Temporário;75
RS;SUÍCA;Temporário;6
RS;UCRÂNIA;Residente;32
RS;ALEMANHA;Provisório;10
RS;CHINA;Temporário;63
RS;AFEGANISTÃO;Temporário;32
RS;SUÍCA;Residente;110
RS;PALESTINA;Provisório;4
RS;GANA;Residente;207
RS;INDIA;Residente;44
RS;LETÔNIA;Residente;7
RS;SUÉCIA;Temporário;14
RS;JAPÃO;Temporário;16
RS;FRANÇA;Temporário;31
RS;MÉXICO;Temporário;54
RS;ANGOLA;Provisório;52
RS;BÉLGICA;Residente;66
RS;TOGO;Temporário;5
RS;IRÃ;Residente;22
RS;GUINÉ;Residente;38
RS;BUTÃO;Residente;2
RS;GUINÉ;Provisório;5
RS;COSTA RICA;Residente;34
RS;SOMÁLIA;Residente;4
RS;POLÔNIA;Temporário;6
RS;AFEGANISTÃO;Residente;29
RS;NIGÉRIA;Residente;40
RS;CONGO;Residente;29
RS;GÂMBIA;Residente;18
RS;ESLOVÁQUIA;Residente;4
RS;SAO TOMÉ E PRÍNCIPE;Temporário;5
RS;CROÁCIA;Residente;9
RS;SENEGAL;Provisório;34
RS;SURINAME;Residente;2
RS;LIBÉRIA;Residente;1
RS;FILIPINAS;Residente;50
RS;MARROCOS;Provisório;46
RS;BENIN;Residente;16
RS;VIETINA;Residente;4
RS;HONDURAS;Residente;51
RS;PAQUISTÃO;Temporário;28
RS;GUINÉ BISSAU;Provisório;8
RS;COSTA DO MARFIM;Temporário;6
RS;HUNGRIA;Residente;18
RS;SERRA LEOA;Residente;3
RS;REP. DOMINICANA;Provisório;48
RS;TAILÂNDIA;Residente;6
RS;ESLOVÁQUIA;Temporário;2
RS;VIETNAM DO NORTE;Residente;1
RS;CABO VERDE;Residente;35
RS;LÍBIA;Residente;4
RS;GUIANA;Provisório;2
RS;LITUÂNIA;Residente;10
RS;PERU;Provisório;30
RS;DINAMARCA;Residente;26
RS;SÉRVIA;Residente;8
RS;PANAMÁ;Temporário;2
RS;REPÚBLICA TCHECA;Residente;12
RS;REUNIAO,IS;Residente;2
RS;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;4
RS;ARGÉLIA;Residente;4
RS;IÊMEN;Residente;8
RS;PORTUGAL;Temporário;15
RS;EL SALVADOR;Provisório;5
RS;TAIWAN, PROVINCIA DA CHINA;Residente;14
RS;INDONÉSIA;Temporário;5
RS;CAMARÕES;Temporário;5
RS;ALBÂNIA;Residente;7
RS;GANA;Provisório;9
RS;JAMAICA;Temporário;3
RS;FILIPINAS;Temporário;12
RS;NIGÉRIA;Temporário;24
RS;NICARÁGUA;Temporário;8
RS;CONGO;Temporário;15
RS;TUNÍSIA;Temporário;3
RS;TOGO;Residente;19
RS;BOTSUANA;Temporário;1
RS;GUATEMALA;Provisório;2
RS;LÍBANO;Temporário;2
RS;MALI;Residente;8
RS;BHUTAN;Residente;3
RS;NOVA ZELÂNDIA;Residente;23
RS;SANTA LÚCIA;Residente;1
RS;TURQUIA;Temporário;17
RS;MOÇAMBIQUE;Provisório;3
RS;EL SALVADOR;Temporário;4
RS;IRAQUE;Residente;16
RS;MAURÍCIO;Residente;1
RS;INDONÉSIA;Residente;15
RS;GÂMBIA;Provisório;2
RS;ESLOVÊNIA;Residente;3
RS;BARBADOS;Residente;1
RS;TCHECOSLOVAQUIA;Residente;7
RS;AUSTRIA;Temporário;9
RS;MALAVI;Temporário;1
RS;HAITI;Provisório;9
RS;COSTA DO MARFIM;Residente;12
RS;REP. DOMINICANA;Temporário;18
RS;GUIANA;Temporário;4
RS;PAQUISTÃO;Provisório;2
RS;NACIONALIDADE INDEFINIDA;Residente;1
RS;BAHAMA,IS;Residente;1
RS;DINAMARCA;Temporário;2
RS;CHILE;Provisório;4
RS;COSTA RICA;Temporário;4
RS;NORUEGA;Temporário;9
RS;ISLÂNDIA;Residente;1
RS;GANA;Temporário;36
RS;TUNÍSIA;Provisório;7
RS;NEPAL;Residente;5
RS;CABO VERDE;Provisório;2
RS;TRINIDAD E TOBAGO;Temporário;1
RS;UCRÂNIA;Temporário;8
RS;BÉLGICA;Temporário;4
RS;COSTA DO MARFIM;Provisório;1
RS;GABÃO;Residente;1
RS;BURKINA FASO;Residente;3
RS;GUATEMALA;Temporário;7
RS;NAMÍBIA;Temporário;2
RS;EGITO;Provisório;6
RS;COSTA RICA;Provisório;2
RS;SÉRVIA;Provisório;1
RS;GRANADA;Residente;1
RS;MAURITÂNIA;Residente;3
RS;RÚSSIA;Provisório;3
RS;HONDURAS;Provisório;1
RS;PARAGUAI;Provisório;2
RS;TANZÂNIA;Residente;1
RS;CAMARÕES;Residente;5
RS;CHINA;Provisório;3
RS;IRÃ;Temporário;2
RS;CINGAPURA;Residente;3
RS;TRINIDAD E TOBAGO;Residente;2
RS;ESTADOS UNIDOS;Provisório;1
RS;QUIRGUISTÃO;Residente;1
RS;ESTÔNIA;Temporário;1
RS;BANGLADESH;Provisório;3
RS;SAO TOMÉ E PRÍNCIPE;Residente;1
RS;EQUADOR;Provisório;6
RS;SUAZILÂNDIA;Residente;1
RS;LÍBANO;Provisório;2
RS;TOGO;Provisório;2
RS;LAOS;Provisório;1
RS;JAMAICA;Residente;1
RS;HUNGRIA;Temporário;1
RS;CANADÁ;Temporário;1
RS;LUXEMBURGO;Residente;4
RS;REP. MONTENEGRO;Residente;1
RS;SURINAME;Temporário;2
RS;AFRICA DO SUL;Temporário;3
RS;ARGÉLIA;Provisório;2
RS;ETIÓPIA;Residente;1
RS;MALTA;Residente;1
RS;SÉRVIA;Temporário;2
RS;LÍBIA;Temporário;1
RS;GUINÉ EQUATORIAL;Residente;1
RS;ESTÔNIA;Residente;2
SC;VENEZUELA;Provisório;2762
SC;VENEZUELA;Temporário;39188
SC;HAITI;Residente;26907
SC;ARGENTINA;Residente;14567
SC;VENEZUELA;Residente;17440
SC;JORDÂNIA;Residente;109
SC;LÍBANO;Provisório;8
SC;ESPANHA;Residente;596
SC;MÉXICO;Temporário;18
SC;PARAGUAI;Residente;1402
SC;REINO UNIDO;Residente;429
SC;URUGUAI;Residente;3481
SC;CUBA;Provisório;2416
SC;PORTUGAL;Residente;1807
SC;ARGENTINA;Temporário;1088
SC;BOLÍVIA;Residente;425
SC;RÚSSIA;Residente;924
SC;GUINÉ BISSAU;Residente;69
SC;HAITI;Temporário;5902
SC;PARAGUAI;Temporário;422
SC;PERU;Residente;883
SC;ESTADOS UNIDOS;Residente;972
SC;JAPÃO;Residente;342
SC;ALEMANHA;Residente;1799
SC;ITÁLIA;Residente;1174
SC;GRÉCIA;Residente;41
SC;PERU;Temporário;305
SC;ANGOLA;Temporário;184
SC;ROMÊNIA;Residente;49
SC;CHILE;Temporário;354
SC;CHILE;Residente;1125
SC;AUSTRÁLIA;Residente;68
SC;COLÔMBIA;Temporário;875
SC;RÚSSIA;Temporário;82
SC;CABO VERDE;Residente;23
SC;EQUADOR;Residente;157
SC;CUBA;Residente;807
SC;COLÔMBIA;Provisório;78
SC;MOÇAMBIQUE;Temporário;29
SC;COLÔMBIA;Residente;1421
SC;BOLÍVIA;Temporário;127
SC;SÍRIA;Residente;239
SC;FILIPINAS;Residente;132
SC;SUÍCA;Residente;219
SC;NOVA ZELÂNDIA;Residente;25
SC;MARROCOS;Residente;78
SC;GUINÉ BISSAU;Temporário;94
SC;CANADÁ;Residente;138
SC;NORUEGA;Residente;36
SC;FRANÇA;Residente;418
SC;FINLÂNDIA;Residente;20
SC;EL SALVADOR;Temporário;3
SC;UZBEQUISTÃO;Residente;1
SC;PALESTINA;Residente;64
SC;ARGENTINA;Provisório;31
SC;TURQUIA;Provisório;1
SC;ITÁLIA;Temporário;31
SC;FRANÇA;Temporário;50
SC;BÉLGICA;Residente;78
SC;AUSTRIA;Residente;145
SC;GANA;Residente;466
SC;CHINA;Residente;747
SC;PANAMÁ;Residente;16
SC;MÉXICO;Residente;169
SC;IRAQUE;Residente;27
SC;CORÉIA DO SUL;Residente;159
SC;PERU;Provisório;40
SC;MOÇAMBIQUE;Residente;29
SC;REP. DOMINICANA;Residente;212
SC;AFRICA DO SUL;Residente;32
SC;ESLOVÁQUIA;Residente;9
SC;NIGÉRIA;Residente;41
SC;EGITO;Residente;113
SC;COMORES;Residente;2
SC;CAZAQUISTÃO;Residente;14
SC;LÍBANO;Residente;241
SC;EGITO;Provisório;4
SC;POLÔNIA;Residente;129
SC;PAÍSES BAIXOS;Residente;191
SC;INDIA;Residente;61
SC;REPÚBLICA TCHECA;Residente;18
SC;UCRÂNIA;Temporário;35
SC;BELARUS;Residente;26
SC;IRÃ;Residente;90
SC;EMIRADOS ÁRABES;Residente;1
SC;EQUADOR;Provisório;14
SC;IRÃ;Provisório;6
SC;ALEMANHA;Temporário;132
SC;ISRAEL;Residente;96
SC;TURQUIA;Residente;36
SC;MAURITÂNIA;Residente;4
SC;ANGOLA;Residente;200
SC;MARROCOS;Provisório;47
SC;EQUADOR;Temporário;58
SC;LUXEMBURGO;Residente;4
SC;SERVIA E MONTENEGRO;Residente;25
SC;BENIN;Residente;18
SC;ARGÉLIA;Residente;15
SC;CUBA;Temporário;48
SC;URUGUAI;Temporário;58
SC;GUINÉ;Residente;34
SC;AFEGANISTÃO;Residente;13
SC;IRLANDA;Residente;40
SC;PAQUISTÃO;Residente;80
SC;HONDURAS;Residente;13
SC;RÚSSIA;Provisório;49
SC;AZERBAIJÃO;Residente;3
SC;SENEGAL;Residente;305
SC;IÊMEN;Residente;34
SC;FILIPINAS;Provisório;12
SC;LÍBIA;Residente;11
SC;CABO VERDE;Temporário;18
SC;PAQUISTÃO;Provisório;11
SC;SUÉCIA;Residente;57
SC;REINO UNIDO;Temporário;53
SC;EL SALVADOR;Residente;29
SC;AUSTRIA;Temporário;9
SC;ESTADOS UNIDOS;Temporário;94
SC;DINAMARCA;Residente;31
SC;NORUEGA;Temporário;16
SC;TAILÂNDIA;Residente;4
SC;JAMAICA;Residente;4
SC;AFEGANISTÃO;Temporário;52
SC;GUINÉ BISSAU;Provisório;5
SC;SUÍCA;Temporário;4
SC;SÉRVIA;Residente;11
SC;ANGOLA;Provisório;51
SC;GUIANA FRANCESA;Residente;6
SC;BARBADOS;Residente;1
SC;CANADÁ;Temporário;14
SC;BULGÁRIA;Residente;14
SC;CHINA;Temporário;29
SC;SUDÃO;Residente;4
SC;UCRÂNIA;Residente;61
SC;PORTUGAL;Temporário;34
SC;APÁTRIDA;Residente;19
SC;CROÁCIA;Residente;7
SC;TUNÍSIA;Residente;25
SC;COSTA RICA;Residente;21
SC;MYANMAR;Residente;1
SC;REP. DOMINICANA;Temporário;35
SC;PAÍSES BAIXOS;Temporário;18
SC;TOGO;Residente;156
SC;IRÃ;Temporário;13
SC;REP. DOMINICANA;Provisório;81
SC;ALBÂNIA;Residente;8
SC;TRINIDAD E TOBAGO;Residente;4
SC;SAN MARINO;Residente;1
SC;CONGO;Residente;24
SC;LÍBANO;Temporário;3
SC;TUNÍSIA;Provisório;20
SC;CAMARÕES;Residente;6
SC;SUÉCIA;Temporário;13
SC;ESPANHA;Temporário;18
SC;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;11
SC;INDIA;Temporário;7
SC;COSTA RICA;Temporário;9
SC;PORTUGAL;Provisório;3
SC;HUNGRIA;Temporário;1
SC;MAURÍCIO;Residente;1
SC;CHILE;Provisório;13
SC;HUNGRIA;Residente;28
SC;UGANDA;Residente;4
SC;MOLDOVA;Residente;3
SC;FINLÂNDIA;Provisório;2
SC;HONDURAS;Temporário;8
SC;TAILÂNDIA;Provisório;1
SC;TUNÍSIA;Temporário;6
SC;SENEGAL;Temporário;49
SC;HAITI;Provisório;103
SC;INDONÉSIA;Residente;9
SC;PARAGUAI;Provisório;6
SC;PALESTINA;Temporário;2
SC;INDIA;Provisório;3
SC;ESLOVÊNIA;Residente;5
SC;TURCOMENISTÃO;Residente;1
SC;LIBÉRIA;Residente;2
SC;ARÁBIA SAUDITA;Residente;6
SC;QUIRGUISTÃO;Residente;4
SC;QUÊNIA;Residente;14
SC;ZÂMBIA;Residente;2
SC;LETÔNIA;Residente;8
SC;BÉLGICA;Temporário;9
SC;CAZAQUISTÃO;Provisório;16
SC;BENIN;Temporário;12
SC;HONDURAS;Provisório;2
SC;IÊMEN;Provisório;5
SC;ARMÊNIA;Residente;4
SC;ESTÔNIA;Residente;7
SC;GUATEMALA;Residente;20
SC;IRLANDA;Temporário;2
SC;AUSTRÁLIA;Temporário;4
SC;ARMÊNIA;Provisório;3
SC;BANGLADESH;Residente;92
SC;ISRAEL;Temporário;1
SC;ANDORRA;Residente;1
SC;NIGÉRIA;Provisório;3
SC;TCHECOSLOVAQUIA;Residente;5
SC;BÓSNIA-HERZEGOVINA;Residente;1
SC;JAPÃO;Temporário;4
SC;NICARÁGUA;Residente;12
SC;EL SALVADOR;Provisório;2
SC;SÍRIA;Temporário;5
SC;SÍRIA;Provisório;1
SC;UCRÂNIA;Provisório;2
SC;CONGO;Temporário;6
SC;GUATEMALA;Temporário;1
SC;FILIPINAS;Temporário;11
SC;POLÔNIA;Temporário;8
SC;INDONÉSIA;Temporário;2
SC;GUIANA;Temporário;12
SC;NOVA ZELÂNDIA;Temporário;2
SC;TANZÂNIA;Residente;4
SC;CAMARÕES;Temporário;2
SC;SAMOA OCIDENTAL;Residente;2
SC;FINLÂNDIA;Temporário;4
SC;SAO TOMÉ E PRÍNCIPE;Residente;5
SC;AFRICA DO SUL;Provisório;4
SC;GABÃO;Temporário;4
SC;SAO TOMÉ E PRÍNCIPE;Temporário;2
SC;MACEDÔNIA;Residente;4
SC;LITUÂNIA;Residente;11
SC;COSTA DO MARFIM;Residente;12
SC;INDONÉSIA;Provisório;1
SC;MALÁSIA;Residente;3
SC;SURINAME;Temporário;4
SC;BANGLADESH;Provisório;1
SC;REPÚBLICA TCHECA;Temporário;4
SC;TURQUIA;Temporário;4
SC;SÃO CRISTOVÃO E NEVIS;Residente;2
SC;UZBEQUISTÃO;Temporário;1
SC;GUINÉ;Provisório;4
SC;BERMUDAS;Residente;1
SC;KUAITE;Residente;2
SC;TOGO;Provisório;29
SC;EGITO;Temporário;6
SC;BULGÁRIA;Temporário;1
SC;IUGUSLAVIA;Residente;3
SC;COSTA DO MARFIM;Temporário;4
SC;SENEGAL;Provisório;4
SC;VIETINA;Residente;3
SC;AZERBAIJÃO;Temporário;1
SC;SOMÁLIA;Residente;2
SC;NAMÍBIA;Temporário;1
SC;CATAR;Residente;2
SC;UNIÃO SOVIÉTICA;Residente;5
SC;GEÓRGIA;Residente;1
PE;CHILE;Residente;196
PE;PORTUGAL;Residente;2070
PE;PAÍSES BAIXOS;Residente;165
PE;POLÔNIA;Temporário;14
PE;FRANÇA;Residente;444
PE;ITÁLIA;Residente;921
PE;CUBA;Residente;497
PE;URUGUAI;Residente;203
PE;COLÔMBIA;Temporário;595
PE;CUBA;Temporário;38
PE;AFEGANISTÃO;Temporário;29
PE;ARGENTINA;Residente;942
PE;SUÍCA;Residente;284
PE;JAPÃO;Residente;223
PE;ESTADOS UNIDOS;Residente;670
PE;ALEMANHA;Residente;750
PE;ESTADOS UNIDOS;Temporário;128
PE;ESPANHA;Residente;390
PE;CORÉIA DO SUL;Residente;42
PE;NICARÁGUA;Residente;16
PE;CANADÁ;Residente;115
PE;CHINA;Residente;863
PE;VENEZUELA;Residente;958
PE;ANGOLA;Provisório;6
PE;REINO UNIDO;Residente;233
PE;CHILE;Temporário;37
PE;COLÔMBIA;Residente;1018
PE;SENEGAL;Residente;156
PE;VENEZUELA;Temporário;487
PE;MÉXICO;Residente;62
PE;PERU;Residente;242
PE;SAMOA OCIDENTAL;Residente;2
PE;INDIA;Residente;26
PE;PARAGUAI;Residente;81
PE;IRLANDA;Residente;29
PE;PANAMÁ;Residente;18
PE;BOLÍVIA;Residente;138
PE;HAITI;Residente;19
PE;ROMÊNIA;Residente;13
PE;VENEZUELA;Provisório;44
PE;EQUADOR;Residente;48
PE;HONDURAS;Residente;12
PE;CONGO;Residente;4
PE;ANGOLA;Residente;74
PE;POLÔNIA;Residente;28
PE;ALBÂNIA;Residente;1
PE;IRÃ;Residente;19
PE;BÉLGICA;Residente;95
PE;TURQUIA;Residente;19
PE;RÚSSIA;Residente;58
PE;DINAMARCA;Residente;24
PE;ANGOLA;Temporário;15
PE;AUSTRIA;Residente;70
PE;BENIN;Temporário;11
PE;ESPANHA;Temporário;34
PE;UZBEQUISTÃO;Residente;3
PE;RÚSSIA;Provisório;3
PE;CABO VERDE;Temporário;24
PE;CUBA;Provisório;108
PE;AUSTRÁLIA;Temporário;2
PE;ROMÊNIA;Temporário;5
PE;HAITI;Temporário;16
PE;TAIWAN, PROVINCIA DA CHINA;Residente;3
PE;GRÉCIA;Residente;53
PE;FILIPINAS;Residente;8
PE;BARBADOS;Residente;5
PE;CROÁCIA;Residente;9
PE;PERU;Temporário;66
PE;FRANÇA;Temporário;54
PE;NOVA ZELÂNDIA;Residente;8
PE;RÚSSIA;Temporário;8
PE;PORTUGAL;Temporário;25
PE;PAÍSES BAIXOS;Temporário;9
PE;GUIANA FRANCESA;Residente;4
PE;ARGENTINA;Temporário;45
PE;CHINA;Temporário;40
PE;FILIPINAS;Temporário;78
PE;ALEMANHA;Temporário;20
PE;GUINÉ BISSAU;Residente;38
PE;EGITO;Residente;12
PE;HONDURAS;Temporário;4
PE;PARAGUAI;Temporário;14
PE;EQUADOR;Temporário;6
PE;MOÇAMBIQUE;Residente;14
PE;SUÉCIA;Residente;33
PE;NORUEGA;Residente;32
PE;BANGLADESH;Residente;2
PE;UCRÂNIA;Residente;6
PE;REPÚBLICA TCHECA;Residente;12
PE;FINLÂNDIA;Residente;15
PE;PORTO RICO;Residente;1
PE;NIGÉRIA;Residente;11
PE;AUSTRÁLIA;Residente;16
PE;ISRAEL;Residente;13
PE;INDIA;Temporário;16
PE;CAMARÕES;Residente;8
PE;ITÁLIA;Temporário;23
PE;MARROCOS;Residente;17
PE;CABO VERDE;Residente;27
PE;SÍRIA;Residente;11
PE;REINO UNIDO;Temporário;4
PE;COSTA DO MARFIM;Residente;4
PE;CANADÁ;Temporário;2
PE;ESLOVÁQUIA;Residente;6
PE;GABÃO;Temporário;1
PE;EGITO;Temporário;1
PE;LÍBANO;Residente;11
PE;SUÉCIA;Temporário;1
PE;BOLÍVIA;Temporário;21
PE;POLÔNIA;Provisório;1
PE;GUATEMALA;Temporário;3
PE;TURQUIA;Provisório;1
PE;MOÇAMBIQUE;Temporário;20
PE;TUNÍSIA;Residente;7
PE;BENIN;Residente;3
PE;LITUÂNIA;Residente;7
PE;CHINA;Provisório;7
PE;IRAQUE;Residente;2
PE;COSTA RICA;Residente;14
PE;MALTA;Residente;4
PE;CORÉIA DO SUL;Temporário;2
PE;NORUEGA;Temporário;5
PE;AFRICA DO SUL;Residente;5
PE;HUNGRIA;Residente;10
PE;BENIN;Provisório;1
PE;SUÍCA;Temporário;7
PE;FINLÂNDIA;Temporário;2
PE;ISLÂNDIA;Residente;3
PE;GUATEMALA;Residente;5
PE;eritréia;Residente;1
PE;ESTÔNIA;Residente;1
PE;DINAMARCA;Temporário;5
PE;GANA;Residente;1
PE;PAQUISTÃO;Residente;8
PE;EL SALVADOR;Residente;19
PE;REP. DOMINICANA;Residente;6
PE;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;1
PE;NICARÁGUA;Temporário;2
PE;ITÁLIA;Provisório;2
PE;JAMAICA;Temporário;1
PE;LÍBIA;Residente;2
PE;UCRÂNIA;Temporário;9
PE;ARGÉLIA;Residente;6
PE;SÉRVIA;Residente;3
PE;JORDÂNIA;Residente;2
PE;BÓSNIA-HERZEGOVINA;Residente;1
PE;APÁTRIDA;Residente;7
PE;BÉLGICA;Temporário;3
PE;CAMARÕES;Temporário;4
PE;SENEGAL;Provisório;2
PE;SUDÃO;Temporário;1
PE;SENEGAL;Temporário;3
PE;AFEGANISTÃO;Provisório;8
PE;MALI;Residente;1
PE;LUXEMBURGO;Residente;3
PE;NIGÉRIA;Temporário;4
PE;GUINÉ BISSAU;Temporário;4
PE;GEÓRGIA;Temporário;2
PE;TOGO;Temporário;1
PE;COLÔMBIA;Provisório;2
PE;LETÔNIA;Residente;2
PE;CONGO;Temporário;2
PE;MÉXICO;Temporário;5
PE;ESTADOS UNIDOS;Provisório;1
PE;EGITO;Provisório;4
PE;EL SALVADOR;Temporário;2
PE;TCHECOSLOVAQUIA;Residente;2
PE;GRÉCIA;Temporário;1
PE;GUINÉ;Residente;2
PE;SAN MARINO;Residente;1
PE;MALÁSIA;Residente;1
PE;CINGAPURA;Residente;2
PE;ROMÊNIA;Provisório;1
PE;TAIWAN, PROVINCIA DA CHINA;Temporário;1
PE;SURINAME;Residente;2
PE;GEÓRGIA;Provisório;1
PE;PORTUGAL;Provisório;3
PE;NEPAL;Residente;1
PE;MADAGASCAR;Temporário;2
PE;INDONÉSIA;Residente;2
PE;SERVIA E MONTENEGRO;Residente;4
PE;PANAMÁ;Temporário;1
PE;RUANDA;Residente;1
PE;COSTA RICA;Temporário;1
PE;BULGÁRIA;Residente;1
PE;VIETINA;Residente;1
PE;REPÚBLICA TCHECA;Temporário;1
PE;AFEGANISTÃO;Residente;1
PE;AUSTRIA;Temporário;1
PE;LETÔNIA;Temporário;1
PE;LÍBANO;Temporário;1
PE;URUGUAI;Temporário;2
PE;TAILÂNDIA;Residente;2
PE;ARGENTINA;Provisório;1
PE;ESLOVÊNIA;Residente;2
PE;TOGO;Residente;2
PE;NAMÍBIA;Temporário;1
PE;GABÃO;Residente;1
PE;GÂMBIA;Temporário;1
PE;ESLOVÊNIA;Temporário;1
PE;GÂMBIA;Residente;1
PE;UGANDA;Residente;1
PE;QUÊNIA;Residente;2
PE;ARMÊNIA;Residente;1
RS;GUIANA;Residente;1
RS;MOLDOVA;Residente;1
RS;CAMARÕES;Provisório;2
RS;RÚSSIA;Temporário;6
MS;BOLÍVIA;Residente;2469
MS;BOLÍVIA;Temporário;798
MS;COLÔMBIA;Residente;308
MS;BOLÍVIA;Fronteiriço;90
MS;NIGÉRIA;Residente;10
MS;JAPÃO;Residente;809
MS;VENEZUELA;Residente;3028
MS;MARROCOS;Residente;11
MS;BOLÍVIA;Provisório;26
MS;PORTUGAL;Residente;622
MS;PARAGUAI;Residente;6681
MS;JORDÂNIA;Residente;41
MS;ESPANHA;Residente;175
MS;VENEZUELA;Provisório;600
MS;PERU;Residente;180
MS;VENEZUELA;Temporário;6935
MS;ITÁLIA;Residente;190
MS;FRANÇA;Residente;63
MS;CUBA;Residente;121
MS;COLÔMBIA;Temporário;200
MS;CHILE;Temporário;15
MS;ESTADOS UNIDOS;Residente;157
MS;LÍBANO;Residente;299
MS;ESTADOS UNIDOS;Temporário;3
MS;ARGENTINA;Residente;242
MS;HAITI;Temporário;401
MS;CORÉIA DO SUL;Residente;85
MS;POLÔNIA;Residente;21
MS;EQUADOR;Residente;36
MS;CUBA;Provisório;106
MS;PALESTINA;Residente;9
MS;LÍBANO;Provisório;11
MS;URUGUAI;Residente;91
MS;SENEGAL;Residente;25
MS;CHILE;Residente;79
